1291136224 20 33 0 14 25 4 0 0 0
1291136319 21 33 0 14 25 4 0 0 0
1291149582 21 34 0 14 25 4 0 0 0
1291152095 22 34 0 14 25 4 0 0 0
1291152306 23 34 0 14 25 4 0 0 0
1291155774 24 34 0 14 25 4 0 0 0
1291156145 25 34 0 14 25 4 0 0 0
1291157820 26 34 0 14 25 4 0 0 0
1291157951 27 34 0 14 25 4 0 0 0
1291220331 28 34 0 14 25 4 0 0 0
1291221498 29 34 0 14 25 4 0 0 0
1291223021 30 34 0 14 25 4 0 0 0
1291223209 31 34 0 14 25 4 0 0 0
1291223317 32 34 0 14 25 4 0 0 0
1291645881 33 34 0 14 25 4 0 0 0
1291656062 34 34 0 14 25 4 0 0 0
1291657295 35 34 0 14 25 4 0 0 0
1291658689 36 34 0 14 25 4 0 0 0
1291659751 37 34 0 14 25 4 0 0 0
1291745281 38 34 0 14 25 4 0 0 0
1291807290 39 34 0 14 25 4 0 0 0
1291810064 40 34 0 14 25 4 0 0 0
1291830116 41 34 0 14 25 4 0 0 0
1291830950 42 34 0 14 25 4 0 0 0
1291831737 43 34 0 14 25 4 0 0 0
1292345468 43 34 0 15 25 4 0 0 0
1292353905 44 34 0 15 25 4 0 0 0
1292376221 45 34 0 15 25 4 0 0 0
1292376990 46 34 0 15 25 4 0 0 0
1292419570 46 34 0 16 25 4 0 0 0
1292430412 46 34 0 17 25 4 0 0 0
1292431242 46 34 0 18 25 4 0 0 0
1292436504 47 34 0 18 25 4 0 0 0
1292436531 48 34 0 18 25 4 0 0 0
1292587372 49 34 0 18 25 4 0 0 0
1292600324 49 34 0 19 25 4 0 0 0
1293637183 50 34 0 19 25 4 0 0 0
1293926736 51 34 0 19 25 4 0 0 0
1294158985 52 34 0 19 25 4 0 0 0
1294159090 53 34 0 19 25 4 0 0 0
1294159140 54 34 0 19 25 4 0 0 0
1294182118 55 34 0 19 25 4 0 0 0
1294183840 56 34 0 19 25 4 0 0 0
1294242973 57 34 0 19 25 4 0 0 0
1294243205 58 34 0 19 25 4 0 0 0
1294244496 59 34 0 19 25 4 0 0 0
1294256696 60 34 0 19 25 4 0 0 0
1294916525 61 34 0 19 25 4 0 0 0
1294924164 62 34 0 19 25 4 0 0 0
1294925613 63 34 0 19 25 4 0 0 0
1294928529 64 34 0 19 25 4 0 0 0
1294932337 65 34 0 19 25 4 0 0 0
1294933921 66 34 0 19 25 4 0 0 0
1294939585 67 34 0 19 25 4 0 0 0
1295003101 68 34 0 19 25 4 0 0 0
1295006977 69 34 0 19 25 4 0 0 0
1297279362 70 34 0 19 25 4 0 0 0
1297445726 71 34 0 19 25 4 0 0 0
1297704845 72 34 0 19 25 4 0 0 0
1297772337 73 34 0 19 25 4 0 0 0
1297779047 74 34 0 19 25 4 0 0 0
1298023998 75 34 0 19 25 4 0 0 0
1298289387 76 34 0 19 25 4 0 0 0
1298290239 77 34 0 19 25 4 0 0 0
1299100460 78 34 0 19 25 4 0 0 0
1299242877 79 34 0 19 25 4 0 0 0
1299759896 80 34 0 19 25 4 0 0 0
1299760226 81 34 0 19 25 4 0 0 0
1299841364 82 34 0 19 25 4 0 0 0
1300537820 83 34 0 19 25 4 0 0 0
1300538328 84 34 0 19 25 4 0 0 0
1300538938 85 34 0 19 25 4 0 0 0
1300539471 86 34 0 19 25 4 0 0 0
1301505859 87 34 0 19 25 4 0 0 0
1301527900 88 34 0 19 25 4 0 0 0
1301529136 89 34 0 19 25 4 0 0 0
1301529451 90 34 0 19 25 4 0 0 0
1301529782 91 34 0 19 25 4 0 0 0
1301532956 92 34 0 19 25 4 0 0 0
1301534301 93 34 0 19 25 4 0 0 0
1301534476 94 34 0 19 25 4 0 0 0
1301534897 95 34 0 19 25 4 0 0 0
1301574094 96 34 0 19 25 4 0 0 0
1301574578 97 34 0 19 25 4 0 0 0
1301673150 98 34 0 19 25 4 0 0 0
1301675201 99 34 0 19 25 4 0 0 0
1304338311 100 34 0 19 25 4 0 0 0
1304501694 101 34 0 19 25 4 0 0 0
1304504079 102 34 0 19 25 4 0 0 0
1309271690 103 34 0 19 25 4 0 0 0
1309271907 104 34 0 19 25 4 0 0 0
1309273644 105 34 0 19 25 4 0 0 0
1309351054 106 34 0 19 25 4 0 0 0
1309362617 107 34 0 19 25 4 0 0 0
1309364009 108 34 0 19 25 4 0 0 0
1309517469 109 34 0 19 25 4 0 0 0
1309523247 109 34 0 19 25 4 0 1 0
1309525037 110 34 0 19 25 4 0 1 0
1309534966 111 34 0 19 25 4 0 1 0
1309813925 112 34 0 19 25 4 0 1 0
1309824378 113 34 0 19 25 4 0 1 0
1309857784 114 34 0 19 25 4 0 1 0
1309862454 115 34 0 19 25 4 0 1 0
1310936879 116 34 0 19 25 4 0 1 0
1314712949 117 34 0 19 25 4 0 1 0
1314713329 118 34 0 19 25 4 0 1 0
1315236372 119 34 0 19 25 4 0 1 0
1315236588 120 34 0 19 25 4 0 1 0
1315241221 121 34 0 19 25 4 0 1 0
1315241377 122 34 0 19 25 4 0 1 0
1315241477 123 34 0 19 25 4 0 1 0
1315272996 124 34 0 19 25 4 0 1 0
1315299679 125 34 0 19 25 4 0 1 0
1315299802 126 34 0 19 25 4 0 1 0
1315302231 127 34 0 19 25 4 0 1 0
1315312037 128 34 0 19 25 4 0 1 0
1315318958 129 34 0 19 25 4 0 1 0
1315319079 130 34 0 19 25 4 0 1 0
1315319447 131 34 0 19 25 4 0 1 0
1315319497 132 34 0 19 25 4 0 1 0
1315413384 133 34 0 19 25 4 0 1 0
1315436599 134 34 0 19 25 4 0 1 0
1315438633 135 34 0 19 25 4 0 1 0
1315582398 136 34 0 19 25 4 0 1 0
1315583256 137 34 0 19 25 4 0 1 0
1316095234 138 34 0 19 25 4 0 1 0
1316515956 139 34 0 19 25 4 0 1 0
1316516075 140 34 0 19 25 4 0 1 0
1317022528 141 34 0 19 25 4 0 1 0
1317390354 142 34 0 19 25 4 0 1 0
1317391079 143 34 0 19 25 4 0 1 0
1317747827 144 34 0 19 25 4 0 1 0
1317806756 145 34 0 19 25 4 0 1 0
1317806879 146 34 0 19 25 4 0 1 0
1317808748 147 34 0 19 25 4 0 1 0
1317810917 148 34 0 19 25 4 0 1 0
1317813470 149 34 0 19 25 4 0 1 0
1317831319 150 34 0 19 25 4 0 1 0
1318609099 151 34 0 19 25 4 0 1 0
1318609459 152 34 0 19 25 4 0 1 0
1321455151 152 34 0 20 25 4 0 1 0
1322420249 153 34 0 20 25 4 0 1 0
1322421923 153 34 0 20 25 4 1 1 0
1322427715 154 34 0 20 25 4 1 1 0
1322432383 155 34 0 20 25 4 1 1 0
1322434457 156 34 0 20 25 4 1 1 0
1322475750 157 34 0 20 25 4 1 1 0
1322482251 158 34 0 20 25 4 1 1 0
1322490669 158 34 0 21 25 4 1 1 0
1323109343 159 34 0 21 25 4 1 1 0
1323196191 160 34 0 21 25 4 1 1 0
1323222006 161 34 0 21 25 4 1 1 0
1323225182 162 34 0 21 25 4 1 1 0
1323257074 163 34 0 21 25 4 1 1 0
1324226847 164 34 0 21 25 4 1 1 0
1324240916 165 34 0 21 25 4 1 1 0
1324887461 166 34 0 21 25 4 1 1 0
1325599238 167 34 0 21 25 4 1 1 0
1326647674 167 34 1 21 25 4 1 1 0
1326654413 167 34 2 21 25 4 1 1 0
1326665959 167 34 3 21 25 4 1 1 0
1326670682 167 34 4 21 25 4 1 1 0
1326732831 167 34 5 21 25 4 1 1 0
1326812789 167 34 6 21 25 4 1 1 0
1326829489 167 34 7 21 25 4 1 1 0
1326835633 167 34 8 21 25 4 1 1 0
1326922180 167 34 9 21 25 4 1 1 0
1327056922 167 34 10 21 25 4 1 1 0
1327056947 167 34 11 21 25 4 1 1 0
1327255550 167 34 12 21 25 4 1 1 0
1327267409 167 34 13 21 25 4 1 1 0
1327321208 167 34 14 21 25 4 1 1 0
1327421299 167 34 15 21 25 4 1 1 0
1327424611 167 34 16 21 25 4 1 1 0
1327425526 167 34 17 21 25 4 1 1 0
1327586403 167 34 18 21 25 4 1 1 0
1327587550 167 34 19 21 25 4 1 1 0
1327655060 168 34 19 21 25 4 1 1 0
1327655566 169 34 19 21 25 4 1 1 0
1328701516 169 34 20 21 25 4 1 1 0
1328717207 170 34 20 21 25 4 1 1 0
1328717507 171 34 20 21 25 4 1 1 0
1328717634 172 34 20 21 25 4 1 1 0
1328717846 173 34 20 21 25 4 1 1 0
1328725044 173 34 21 21 25 4 1 1 0
1328725374 173 34 22 21 25 4 1 1 0
1328725599 173 34 23 21 25 4 1 1 0
1328731456 173 34 24 21 25 4 1 1 0
1328774657 174 34 24 21 25 4 1 1 0
1328785787 175 34 24 21 25 4 1 1 0
1328789546 176 34 24 21 25 4 1 1 0
1328791130 176 34 25 21 25 4 1 1 0
1328802078 177 34 25 21 25 4 1 1 0
1328806611 177 34 26 21 25 4 1 1 0
1328873482 177 34 27 21 25 4 1 1 0
1329843073 177 34 28 21 25 4 1 1 0
1330004194 178 34 28 21 25 4 1 1 0
1330004299 179 34 28 21 25 4 1 1 0
1330004979 180 34 28 21 25 4 1 1 0
1330011732 181 34 28 21 25 4 1 1 0
1330014799 182 34 28 21 25 4 1 1 0
1330450255 183 34 28 21 25 4 1 1 0
1330450419 183 34 28 22 25 4 1 1 0
1330450458 183 34 28 23 25 4 1 1 0
1330450487 183 34 28 24 25 4 1 1 0
1330451781 184 34 28 24 25 4 1 1 0
1330509878 185 34 28 24 25 4 1 1 0
1330510367 185 34 28 25 25 4 1 1 0
1331051515 186 34 28 25 25 4 1 1 0
1331143823 187 34 28 25 25 4 1 1 0
1331144187 188 34 28 25 25 4 1 1 0
1331144349 189 34 28 25 25 4 1 1 0
1331595371 190 34 28 25 25 4 1 1 0
1331649551 191 34 28 25 25 4 1 1 0
1331654135 193 34 28 25 25 4 1 1 0
1331654710 194 34 28 25 25 4 1 1 0
1331654957 195 34 28 25 25 4 1 1 0
1331720635 196 34 28 25 25 4 1 1 0
1331726314 197 34 28 25 25 4 1 1 0
1331731703 198 34 28 25 25 4 1 1 0
1331734669 199 34 28 25 25 4 1 1 0
1333545478 200 34 28 25 25 4 1 1 0
1333545847 201 34 28 25 25 4 1 1 0
1333546330 202 34 28 25 25 4 1 1 0
1333928461 203 34 28 25 25 4 1 1 0
1333934369 204 34 28 25 25 4 1 1 0
1334057329 205 34 28 25 25 4 1 1 0
1334057461 206 34 28 25 25 4 1 1 0
1334106630 207 34 28 25 25 4 1 1 0
1334109548 208 34 28 25 25 4 1 1 0
1334156858 209 34 28 25 25 4 1 1 0
1334157805 210 34 28 25 25 4 1 1 0
1334157845 211 34 28 25 25 4 1 1 0
1334164332 212 34 28 25 25 4 1 1 0
1334172566 213 34 28 25 25 4 1 1 0
1334223133 214 34 28 25 25 4 1 1 0
1334229978 215 34 28 25 25 4 1 1 0
1334230773 216 34 28 25 25 4 1 1 0
1334250980 217 34 28 25 25 4 1 1 0
1334251336 218 34 28 25 25 4 1 1 0
1334322072 219 34 28 25 25 4 1 1 0
1334322452 220 34 28 25 25 4 1 1 0
1334326413 221 34 28 25 25 4 1 1 0
1334329584 222 34 28 25 25 4 1 1 0
1334329834 223 34 28 25 25 4 1 1 0
1334330230 224 34 28 25 25 4 1 1 0
1334354967 225 34 28 25 25 4 1 1 0
1334363456 226 34 28 25 25 4 1 1 0
1334369077 227 34 28 25 25 4 1 1 0
1334406524 228 34 28 25 25 4 1 1 0
1334438439 229 34 28 25 25 4 1 1 0
1334480974 230 34 28 25 25 4 1 1 0
1334510140 231 34 28 25 25 4 1 1 0
1334533418 232 34 28 25 25 4 1 1 0
1334535563 233 34 28 25 25 4 1 1 0
1334573244 234 34 28 25 25 4 1 1 0
1334574230 235 34 28 25 25 4 1 1 0
1334585802 236 34 28 25 25 4 1 1 0
1334925402 237 34 28 25 25 4 1 1 0
1334936791 238 34 28 25 25 4 1 1 0
1334937374 239 34 28 25 25 4 1 1 0
1334942576 240 34 28 25 25 4 1 1 0
1335028050 241 34 28 25 25 4 1 1 0
1335028632 242 34 28 25 25 4 1 1 0
1335035619 243 34 28 25 25 4 1 1 0
1335175732 244 34 28 25 25 4 1 1 0
1335262657 245 34 28 25 25 4 1 1 0
1335263955 246 34 28 25 25 4 1 1 0
1335274964 247 34 28 25 25 4 1 1 0
1335287649 248 34 28 25 25 4 1 1 0
1335372843 249 34 28 25 25 4 1 1 0
1335437072 250 34 28 25 25 4 1 1 0
1335437301 251 34 28 25 25 4 1 1 0
1335459907 252 34 28 25 25 4 1 1 0
1335646188 253 34 28 25 25 4 1 1 0
1335798791 254 34 28 25 25 4 1 1 0
1335800439 255 34 28 25 25 4 1 1 0
1335801466 256 34 28 25 25 4 1 1 0
1335888702 257 34 28 25 25 4 1 1 0
1335953164 258 34 28 25 25 4 1 1 0
1336038031 259 34 28 25 25 4 1 1 0
1336125691 260 34 28 25 25 4 1 1 0
1337090742 261 34 28 25 25 4 1 1 0
1337091128 262 34 28 25 25 4 1 1 0
1338220950 263 34 28 25 25 4 1 1 0
1338485467 264 34 28 25 25 4 1 1 0
1338485633 265 34 28 25 25 4 1 1 0
1338485722 266 34 28 25 25 4 1 1 0
1338565676 267 34 28 25 25 4 1 1 0
1338935285 268 34 28 25 25 4 1 1 0
1338938700 269 34 28 25 25 4 1 1 0
1339408314 270 34 28 25 25 4 1 1 0
1339412400 271 34 28 25 25 4 1 1 0
1339412857 272 34 28 25 25 4 1 1 0
1339494326 273 34 28 25 25 4 1 1 0
1339534315 274 34 28 25 25 4 1 1 0
1339535979 275 34 28 25 25 4 1 1 0
1340637916 276 34 28 25 25 4 1 1 0
1345151527 277 34 28 25 25 4 1 1 0
1345152543 278 34 28 25 25 4 1 1 0
1345154803 279 34 28 25 25 4 1 1 0
1353327376 280 34 28 25 25 4 1 1 0
1353421945 281 34 28 25 25 4 1 1 0
1353425203 282 34 28 25 25 4 1 1 0
1353426137 283 34 28 25 25 4 1 1 0
1353460236 284 34 28 25 25 4 1 1 0
1353494452 285 34 28 25 25 4 1 1 0
1355841820 286 34 28 25 25 4 1 1 0
1357683830 286 34 28 25 25 4 1 1 1
1358073558 287 34 28 25 25 4 1 1 1
1358359771 288 34 28 25 25 4 1 1 1
