1276526168 0 0 0 0 0 0 0 0 0
1276526372 0 0 0 0 0 0 0 0 0
1276604926 0 0 0 0 392 0 0 0 0
1276605343 0 0 0 0 392 0 0 0 0
1276619659 0 0 0 0 418 0 0 0 0
1276620087 0 0 0 0 422 0 0 0 0
1276620260 0 0 0 0 422 0 0 0 0
1276622603 0 0 0 0 474 0 0 0 0
1276686177 0 0 0 0 542 0 0 0 0
1276687495 0 0 0 0 542 0 0 0 0
1276688533 0 0 0 0 542 0 0 0 0
1276688782 0 0 0 0 542 0 0 0 0
1276689896 0 0 0 0 542 0 0 0 0
1276870006 0 0 0 0 542 0 0 0 0
1276872527 0 0 0 0 542 0 0 0 0
1276873483 0 0 0 0 542 0 0 0 0
1276873583 0 0 0 0 542 0 0 0 0
1276873999 0 0 0 0 542 0 0 0 0
1277121346 0 0 0 0 542 0 0 0 0
1277128782 0 0 0 0 542 0 0 0 0
1277129925 0 0 0 0 542 0 0 0 0
1277131357 0 0 0 0 542 0 0 0 0
1277131726 0 0 0 0 542 0 0 0 0
1277131822 0 0 0 0 542 0 0 0 0
1277204352 0 0 0 0 542 0 0 0 0
1277212783 0 0 0 0 542 0 0 0 0
1277212883 0 0 0 0 542 0 0 0 0
1277282165 0 0 0 28 542 0 0 0 0
1277290507 0 0 0 42 542 0 0 0 0
1277291276 0 0 0 42 542 0 0 0 0
1277308809 0 0 0 48 542 0 0 0 0
1277309135 0 0 0 48 542 0 0 0 0
1278428856 0 0 0 1801 542 0 0 0 0
1278430808 0 0 0 1802 542 0 0 0 0
1278502697 0 1276 0 1802 542 0 0 0 0
1278506381 0 1279 0 1802 542 0 0 0 0
1278507548 0 1279 0 1802 542 0 0 0 0
1278525619 0 1279 0 1807 542 0 0 0 0
1278526153 0 1287 0 1807 542 0 0 0 0
1278526286 0 1287 0 1807 542 0 0 0 0
1278577864 0 1287 0 1807 542 0 0 0 0
1279879392 0 1287 0 1807 542 0 0 0 0
1281963662 0 1287 0 1902 542 0 0 0 0
1281964360 0 1287 0 1904 542 0 0 0 0
1287651005 0 1287 0 3190 542 0 0 0 0
1287677751 0 1289 0 3224 542 0 0 0 0
1287983817 0 2173 0 3224 542 0 0 0 0
1287984102 0 2173 0 3224 542 0 0 0 0
1287988871 0 2173 0 3224 542 0 0 0 0
1287989576 0 2173 0 3224 542 0 0 0 0
1287991224 0 24729 0 3224 542 0 0 0 0
1287991483 0 24729 0 3224 542 0 0 0 0
1287993314 0 24743 0 3224 542 0 0 0 0
1287993721 0 24746 0 3224 542 0 0 0 0
1287994825 0 24746 0 3224 542 0 0 0 0
1287997110 0 24786 0 3224 542 0 0 0 0
1288000307 0 24786 0 3224 542 0 0 0 0
1288024055 0 24786 0 3224 542 0 0 0 0
1288086107 0 24786 0 3224 542 4 0 0 0
1288099630 0 24786 0 3224 542 10 0 0 0
1288147968 0 24786 0 3224 542 10 0 0 0
1288148112 0 24786 0 3224 542 10 0 0 0
1288359795 0 25080 0 3224 542 10 0 0 0
1288359914 0 25080 0 3224 542 10 0 0 0
1288386037 0 25080 0 3224 542 32 0 0 0
1289222853 165 25080 0 3224 542 32 0 0 0
1289224568 165 25080 0 3224 542 32 0 0 0
1289309783 165 25181 0 3224 542 32 0 0 0
1289314879 165 25181 0 3224 542 32 0 0 0
1289823801 165 25181 0 3224 542 32 0 0 0
1289824413 165 25181 0 3224 542 32 0 0 0
1289828431 216 25181 0 3224 542 32 0 0 0
1289833182 216 25181 0 3224 542 32 0 0 0
1289833276 216 25181 0 3224 542 32 0 0 0
1289833328 216 25181 0 3224 542 32 0 0 0
1289833429 216 25181 0 3224 542 32 0 0 0
1289841723 216 25181 0 3224 542 32 0 0 0
1289842600 216 25181 0 3224 542 32 0 0 0
1289842809 216 25181 0 3224 542 32 0 0 0
1289843131 216 25181 0 3224 542 32 0 0 0
1289845652 499 25181 0 3224 542 32 0 0 0
1289852115 499 25181 0 3224 542 32 0 0 0
1289854528 520 25181 0 3224 542 32 0 0 0
1289856048 520 25200 0 3224 542 32 0 0 0
1289871825 520 25348 0 3224 542 32 0 0 0
1289901211 520 25348 0 3224 542 32 0 0 0
1289902256 520 25348 0 3224 542 32 0 0 0
1289904968 520 25348 0 3224 542 32 0 0 0
1289914355 520 25470 0 3224 542 32 0 0 0
1289918489 520 25470 0 3224 542 32 0 0 0
1289918780 520 25470 0 3224 542 32 0 0 0
1289925611 520 25477 0 3224 542 32 0 0 0
1291108680 520 25477 0 3224 542 32 0 0 0
1291135621 520 25477 0 3224 542 32 0 0 0
1291136224 520 25477 0 3224 542 32 0 0 0
1291136319 520 25477 0 3224 542 32 0 0 0
1291149582 520 25486 0 3224 542 32 0 0 0
1291152095 520 25486 0 3224 542 32 0 0 0
1291152306 520 25486 0 3224 542 32 0 0 0
1291155774 520 25486 0 3224 542 32 0 0 0
1291156145 520 25486 0 3224 542 32 0 0 0
1291157820 520 25486 0 3224 542 32 0 0 0
1291157951 520 25486 0 3224 542 32 0 0 0
1291220331 529 25486 0 3224 542 32 0 0 0
1291221498 529 25486 0 3224 542 32 0 0 0
